Sentence #,Word,Tag
,format,O
,generated,O
,in,O
,a,O
,GIS,O
,(,O
,ArcMap,O
,),O
,",",O
,and,O
,both,O
,digital,O
,and,O
,hard-copy,O
,versions,O
,will,O
,be,O
,produced,O
,.,O
Sentence: 1557,;,O
,Datagroup,O
,description,O
,:,O
,Organism,B-Quality
,count,I-Quality
,),O
,dimensionless,O
,real,O
,Abundance,B-Quality
,Number,O
,of,O
,individuals,O
,determined,O
,for,O
,the,O
,respective,O
,category,O
,.,O
Sentence: 1558,This,O
,study,O
,demonstrated,O
,the,O
,need,O
,for,O
,combining,O
,the,O
,information,O
,provided,O
,by,O
,different,O
,techniques,O
,",",O
,including,O
,metagenomics,O
,and,O
,metametabolomics,O
,",",O
,to,O
,better,O
,understand,O
,the,O
,ability,O
,of,O
,compost,B-Matter
,to,O
,control,O
,plant,O
,diseases,O
,.,O
Sentence: 1559,Helper,O
,(,O
,CWD-Id,O
,),O
,",",O
,dimensionless,O
,CWD-Id,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,(,O
,CWD-Id,O
,:,O
,number,O
,of,O
,recorded,O
,individuum,O
,",",O
,numbered,O
,sequentially,O
,per,O
,object,O
,(,O
,stem,O
,",",O
,branch,O
,",",O
,...,O
,),O
,within,O
,CSPHelper,O
,;,O
,Datagroup,O
,description,O
,:,O
,Helper,O
,),O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,Helper,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,number,O
,of,O
,recorded,O
,individuum,O
,",",O
,numbered,O
,sequentially,O
,per,O
,object,O
,(,O
,stem,O
,",",O
,branch,O
,",",O
,...,O
,),O
,within,O
,CSPHelper,O
,;,O
,Datagroup,O
,description,O
,:,O
,Helper,O
,Helper,O
,(,O
,CWD_CSP_original,O
,),O
,",",O
,dimensionless,O
,CWD_CSP_original,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,(,O
,CWD_CSP_original,O
,:,O
,original,O
,ID,O
,of,O
,woody,B-Environment
,debris,O
,item,O
,",",O
,combination,O
,of,O
,the,O
,CSP,O
,plot,B-Environment
,name,O
,and,O
,the,O
,CWD_ID,O
,;,O
,Datagroup,O
,description,O
,:,O
,Helper,O
,),O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,Helper,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,original,O
,ID,O
,of,O
,woody,B-Environment
,debris,O
,item,O
,",",O
,combination,O
,of,O
,the,O
,CSP,O
,plot,B-Environment
,name,O
,and,O
,the,O
,CWD_ID,O
,;,O
,Datagroup,O
,description,O
,:,O
,Helper,O
,Woody,B-Environment
,debris,O
,part,O
,(,O
,Idaddon,O
,),O
,",",O
,count,O
,Idaddon,O
,part,O
,of,O
,a,O
,woody,B-Environment
,debris,O
,item,O
,in,O
,case,O
,it,O
,was,O
,branched,O
,and,O
,consisted,O
,of,O
,several,O
,parts,O
,.,O
Sentence: 1560,In,O
,this,O
,case,O
,",",O
,crown,B-Quality
,area,I-Quality
,was,O
,approximated,O
,as,O
,a,O
,quadrangle,O
,),O
,.,O
Sentence: 1561,The,O
,species,B-Organism
,reference,O
,can,O
,be,O
,found,O
,within,O
,the,O
,metasheet,O
,z1_CSP_Main_TreeAndShrubSpecies_reference,O
,list.xls,O
,lsID,O
,species,B-Organism
,species,B-Organism
,author,O
,synonym,O
,Find,O
,the,O
,list,O
,of,O
,keywords,O
,here,O
,:,O
,synonym,O
,fullauthor,O
,Year,O
,global,O
,unique,O
,identifier,O
,fullname,O
,List,O
,of,O
,headers,O
,of,O
,the,O
,data,O
,columns,O
,in,O
,this,O
,dataset,O
,Gutianshan,O
,NNR,O
,has,O
,an,O
,area,B-Quality
,of,O
,approximately,O
,81,O
,km2,O
,and,O
,was,O
,initially,O
,established,O
,as,O
,a,O
,National,O
,Forest,B-Environment
,Reserve,I-Environment
,in,O
,1975,O
,and,O
,became,O
,a,O
,National,O
,Nature,B-Environment
,Reserve,I-Environment
,in,O
,2001,O
,.,O
Sentence: 1562,Soil,B-Environment
,physical,O
,conditions,O
,are,O
,at,O
,least,O
,maintained,O
,or,O
,improved,O
,by,O
,liming,O
,",",O
,but,O
,the,O
,time,O
,taken,O
,to,O
,detect,O
,change,O
,varies,O
,significantly,O
,.,O
Sentence: 1563,The,O
,CSPs,O
,have,O
,a,O
,size,B-Quality
,of,O
,30,O
,x,O
,30,O
,metres,O
,and,O
,are,O
,exposed,O
,to,O
,the,O
,north,O
,.,O
Sentence: 1564,Surficial,O
,lithology,O
,strongly,O
,influences,O
,the,O
,differentiation,O
,and,O
,distribution,O
,of,O
,terrestrial,B-Environment
,ecosystems,I-Environment
,",",O
,and,O
,is,O
,one,O
,of,O
,the,O
,key,O
,input,O
,layers,O
,in,O
,the,O
,ecosystem,B-Phenomena
,delineation,I-Phenomena
,process,I-Phenomena
,.,O
Sentence: 1565,Assessments,O
,of,O
,Drought,B-Phenomena
,Impacts,O
,on,O
,Vegetation,B-Environment
,in,O
,China,B-Location
,with,O
,the,O
,Optimal,O
,Time,O
,Scales,O
,of,O
,the,O
,Climatic,O
,Drought,B-Phenomena
,Index,O
,Drought,B-Phenomena
,is,O
,expected,O
,to,O
,increase,O
,in,O
,frequency,O
,and,O
,severity,O
,due,O
,to,O
,global,O
,warming,O
,",",O
,and,O
,its,O
,impacts,O
,on,O
,vegetation,B-Environment
,are,O
,typically,O
,extensively,O
,evaluated,O
,with,O
,climatic,O
,drought,B-Phenomena
,indices,O
,",",O
,such,O
,as,O
,multi-scalar,O
,Standardized,O
,Precipitation,B-Phenomena
,Evapotranspiration,O
,Index,O
,(,O
,SPEI,O
,),O
,.,O
Sentence: 1566,Environmental,O
,specificity,O
,was,O
,apparently,O
,visible,O
,at,O
,both,O
,higher,O
,taxonomic,O
,levels,O
,(,O
,phylum,O
,),O
,and,O
,lower,O
,taxonomic,O
,levels,O
,(,O
,genus,O
,and,O
,species,B-Organism
,),O
,.,O
Sentence: 1567,Most,O
,of,O
,the,O
,studies,O
,have,O
,focused,O
,on,O
,assessing,O
,and,O
,mapping,O
,terrestrial,B-Environment
,ecosystem,I-Environment
,services,O
,highlighting,O
,a,O
,knowledge,O
,gap,O
,on,O
,marine,O
,and,O
,coastal,B-Environment
,ecosystem,I-Environment
,services,O
,(,O
,MCES,O
,),O
,and,O
,an,O
,urgent,O
,need,O
,to,O
,assess,O
,them,O
,.,O
Sentence: 1568,Positioning,O
,information,O
,:,O
,Classification,O
,of,O
,woody,B-Quality
,debris,O
,item,O
,as,O
,used,O
,by,O
,Anja,O
,FankhÃ¤nel,O
,during,O
,the,O
,inventory,O
,",",O
,modified,O
,from,O
,the,O
,classification,O
,of,O
,Christian,O
,and,O
,Goddert,O
,.,O
Sentence: 1569,Functional,B-Quality
,diversity,I-Quality
,of,O
,tree,B-Organism
,species,I-Organism
,Phylogenetic,B-Quality
,biodiversity,I-Quality
,(,O
,phylo_div_rao,O
,),O
,",",O
,phylo_div_rao,O
,Phylogenetic,B-Quality
,biodiversity,I-Quality
,(,O
,phylo_div_rao,O
,:,O
,Phylogenetic,B-Quality
,diversity,I-Quality
,of,O
,tree,B-Organism
,species,I-Organism
,),O
,dimensionless,O
,real,O
,Phylogenetic,B-Quality
,biodiversity,I-Quality
,Phylogenetic,B-Quality
,biodiversity,I-Quality
,Phylogenetic,B-Quality
,diversity,I-Quality
,of,O
,tree,B-Organism
,species,I-Organism
,Community,B-Quality
,Composition,I-Quality
,(,O
,cwm_la,O
,),O
,",",O
,cwm_la,O
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,(,O
,cwm_la,O
,:,O
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Quality
,area,I-Quality
,),O
,dimensionless,O
,real,O
,Community,B-Quality
,Composition,I-Quality
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Quality
,area,I-Quality
,Community,B-Quality
,Composition,I-Quality
,(,O
,cwm_sla,O
,),O
,",",O
,cwm_sla,O
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,(,O
,cwm_sla,O
,:,O
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,specific,O
,leaf,B-Quality
,area,I-Quality
,),O
,dimensionless,O
,real,O
,Community,B-Quality
,Composition,I-Quality
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,specific,O
,leaf,B-Quality
,area,I-Quality
,Community,B-Quality
,Composition,I-Quality
,(,O
,cwm_ldmc,O
,),O
,",",O
,cwm_ldmc,O
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,(,O
,cwm_ldmc,O
,:,O
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Quality
,dry,I-Quality
,matter,I-Quality
,content,I-Quality
,),O
,dimensionless,O
,real,O
,Community,B-Quality
,Composition,I-Quality
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Quality
,dry,I-Quality
,matter,I-Quality
,content,I-Quality
,Community,B-Quality
,Composition,I-Quality
,(,O
,cwm_n,O
,),O
,",",O
,cwm_n,O
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,(,O
,cwm_n,O
,:,O
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Matter
,nitrogen,I-Matter
,),O
,dimensionless,O
,real,O
,Community,B-Quality
,Composition,I-Quality
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Matter
,nitrogen,I-Matter
,Community,B-Quality
,Composition,I-Quality
,(,O
,cwm_c,O
,),O
,",",O
,cwm_c,O
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,(,O
,cwm_c,O
,:,O
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Matter
,carbon,I-Matter
,),O
,dimensionless,O
,real,O
,Community,B-Quality
,Composition,I-Quality
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Matter
,carbon,I-Matter
,Community,B-Quality
,Composition,I-Quality
,(,O
,cwm_cn,O
,),O
,",",O
,cwm_cn,O
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,(,O
,cwm_cn,O
,:,O
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,O
,C,O
,:,O
,N,O
,ratio,O
,),O
,dimensionless,O
,real,O
,Community,B-Quality
,Composition,I-Quality
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,O
,C,B-Matter
,:,O
,N,B-Matter
,ratio,O
,Community,B-Quality
,Composition,I-Quality
,(,O
,cwm_leaftough,O
,),O
,",",O
,cwm_leaftough,O
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,(,O
,cwm_leaftough,O
,:,O
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Quality
,toughness,I-Quality
,),O
,dimensionless,O
,real,O
,Community,B-Quality
,Composition,I-Quality
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Quality
,toughness,I-Quality
,Community,B-Quality
,Composition,I-Quality
,(,O
,cwm_treevol,O
,),O
,",",O
,cwm_treevol,O
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,(,O
,cwm_treevol,O
,:,O
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,tree,B-Quality
,wood,I-Quality
,volume,I-Quality
,),O
,dimensionless,O
,real,O
,Community,B-Quality
,Composition,I-Quality
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,tree,B-Quality
,wood,I-Quality
,volume,I-Quality
,Community,B-Quality
,Composition,I-Quality
,(,O
,cwm_k,O
,),O
,",",O
,cwm_k,O
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,(,O
,cwm_k,O
,:,O
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Matter
,potassium,I-Matter
,),O
,dimensionless,O
,real,O
,Community,B-Quality
,Composition,I-Quality
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Matter
,potassium,I-Matter
,Community,B-Quality
,Composition,I-Quality
,(,O
,cwm_mg,O
,),O
,",",O
,cwm_mg,O
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,(,O
,cwm_mg,O
,:,O
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Matter
,magnesia,I-Matter
,),O
,dimensionless,O
,real,O
,Community,B-Quality
,Composition,I-Quality
,Composition,B-Quality
,of,O
,the,O
,community,B-Organism
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Matter
,magnesia,I-Matter
,Community,B-Quality
,Composition,I-Quality
,(,O
,cwm_ca,O
,),O
,",",O
,cwm_ca,O
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,(,O
,cwm_ca,O
,:,O
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Matter
,calcium,I-Matter
,),O
,dimensionless,O
,real,O
,Community,B-Quality
,Composition,I-Quality
,Composition,B-Quality
,of,O
,the,O
,community,B-Organism
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Matter
,calcium,I-Matter
,Community,B-Quality
,Composition,I-Quality
,(,O
,cwm_na,O
,),O
,",",O
,cwm_na,O
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,(,O
,cwm_na,O
,:,O
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Matter
,sodium,I-Matter
,),O
,dimensionless,O
,real,O
,Community,B-Quality
,Composition,I-Quality
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Matter
,sodium,I-Matter
,Community,B-Quality
,Composition,I-Quality
,(,O
,cwm_p,O
,),O
,",",O
,cwm_p,O
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,(,O
,cwm_p,O
,:,O
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Matter
,phosphorus,I-Matter
,),O
,dimensionless,O
,real,O
,Community,B-Quality
,Composition,I-Quality
,Composition,B-Quality
,of,O
,the,O
,community,B-Environment
,Community-weighted,B-Quality
,mean,I-Quality
,of,O
,leaf,B-Matter
,phosphorus,I-Matter
,yes,O
,55,O
Sentence: 1570,While,O
,global,O
,observing,O
,systems,O
,and,O
,models,O
,that,O
,integrate,O
,anthropogenic,O
,species,B-Organism
,loss,O
,",",O
,introduction,O
,and,O
,invasion,B-Phenomena
,at,O
,regional,O
,landscape,B-Quality
,scales,I-Quality
,remain,O
,at,O
,an,O
,early,O
,stage,O
,of,O
,development,O
,",",O
,integrating,O
,predictions,O
,from,O
,existing,O
,models,O
,within,O
,a,O
,single,O
,assessment,O
,confirms,O
,their,O
,vast,O
,global,O
,extent,O
,and,O
,significance,O
,while,O
,revealing,O
,novel,O
,patterns,O
,and,O
,their,O
,potential,O
,drivers,O
,.,O
Sentence: 1571,(,O
,bio_bio_feat46,O
,:,O
,Biological,B-Phenomena
,activity,I-Phenomena
,/,O
,biological,B-Quality
,feature,I-Quality
,",",O
,Headline,O
,:,O
,Soil,B-Environment
,horizon,I-Environment
,description,I-Quality
,I,O
,;,O
,bio_bio_feat46,O
,),O
,Basic,O
,information,O
,on,O
,soil,B-Quality
,properties,I-Quality
,",",O
,according,O
,to,O
,``,O
,Eckelmann,O
,",",O
,W.,O
,",",O
,Sponagel,O
,",",O
,H.,O
,",",O
,Grottenthaler,O
,",",O
,W.,O
,",",O
,Hartmann,O
,",",O
,J.,O
,K.,O
,",",O
,Hartwich,O
,",",O
,R.,O
,",",O
,Janetzko,O
,",",O
,P.,O
,",",O
,...,O
,&,O
,Traidl,O
,",",O
,R.,O
,(,O
,2005,O
,),O
,.,O
Sentence: 1572,(,O
,abundance,B-Quality
,:,O
,Fungal,B-Organism
,OTU,O
,abundance,B-Quality
,based,O
,on,O
,97,O
,%,O
,sequence,O
,clustering,O
,),O
,dimensionless,O
,real,O
,Abundance,B-Quality
,Number,O
,of,O
,individuals,O
,determined,O
,for,O
,the,O
,respective,O
,category,O
,.,O
Sentence: 1573,2/2/2008,O
,0:00:00,O
,UTC,O
,-,O
,########,O
,0:00:00,O
,UTC,O
,Samples,O
,were,O
,collected,O
,2008,O
,and,O
,2009,O
,.,O
Sentence: 1574,Data,O
,for,O
,Fichtner,O
,et,O
,.,O
Sentence: 1575,The,O
,diversity,O
,effects,O
,on,O
,plant,B-Organism
,stoichiometry,O
,has,O
,several,O
,non-exclusive,O
,explanations,O
,:,O
,The,O
,reduction,O
,in,O
,variance,O
,can,O
,reflect,O
,a,O
,statistical,O
,averaging,O
,effect,O
,of,O
,species,B-Organism
,with,O
,different,O
,chemical,B-Quality
,composition,I-Quality
,or,O
,a,O
,optimization,O
,of,O
,nutrient,B-Phenomena
,uptake,I-Phenomena
,at,O
,high,O
,diversity,O
,",",O
,leading,O
,to,O
,converging,O
,ratios,O
,at,O
,high,O
,diversity,O
,.,O
Sentence: 1576,Species,B-Organism
,were,O
,removed,O
,in,O
,a,O
,subtractive,O
,fashion,O
,so,O
,that,O
,biomass,B-Quality
,was,O
,allowed,O
,to,O
,vary,O
,with,O
,each,O
,species,B-Organism
,removal,O
,",",O
,and,O
,key,O
,ecosystem,B-Environment
,processes,O
,were,O
,measured,O
,at,O
,each,O
,stage,O
,of,O
,community,B-Phenomena
,disassembly,I-Phenomena
,.,O
Sentence: 1577,identifier,O
,for,O
,the,O
,tree,B-Organism
,;,O
,Datagroup,O
,description,O
,:,O
,Tree,B-Organism
,tags,O
,consist,O
,of,O
,12,O
,digits,O
,:,O
,The,O
,first,O
,6,O
,are,O
,the,O
,site,O
,plot,O
,name,O
,:,O
,_1_,O
,site,O
,_2/3_,O
,row,O
,",",O
,counting,O
,from,O
,North,O
,_4/5_,O
,column,O
,",",O
,counting,O
,from,O
,west,O
,_6_,O
,is,O
,the,O
,plot,O
,moved,O
,?,O
Sentence: 1578,Initiatives,O
,to,O
,reduce,O
,carbon,B-Matter
,emissions,O
,from,O
,deforestation,B-Phenomena
,and,O
,degradation,B-Phenomena
,(,O
,REDD,O
,),O
,are,O
,providing,O
,increasing,O
,incentives,O
,for,O
,forest,B-Environment
,protection,O
,.,O
Sentence: 1579,The,O
,low,O
,representation,O
,of,O
,ecosystem,B-Environment
,services,O
,and,O
,species,B-Organism
,species,O
,distribution,O
,ranges,O
,by,O
,the,O
,current,O
,protected,B-Environment
,area,I-Environment
,system,O
,is,O
,because,O
,these,O
,protected,B-Environment
,areas,I-Environment
,are,O
,heavily,O
,biased,O
,toward,O
,southern,O
,Chile,O
,",",O
,and,O
,contain,O
,large,O
,extents,O
,of,O
,ice,B-Matter
,and,O
,bare,O
,rock,B-Matter
,.,O
Sentence: 1580,dhs_federal-lands,O
,Federal,O
,Lands,O
,Federal,O
,Lands,O
,This,O
,dataset,O
,represents,O
,*,O
,*,O
,federally,O
,owned,O
,or,O
,administered,O
,lands,O
,*,O
,*,O
,of,O
,the,O
,*,O
,United,B-Location
,States,I-Location
,",",O
,Puerto,B-Location
,Rico,I-Location
,",",O
,and,O
,the,O
,U.S.,B-Location
,Virgin,I-Location
,Islands,I-Location
,*,O
,.,O
Sentence: 1581,This,O
,approach,O
,was,O
,used,O
,to,O
,test,O
,for,O
,distance,B-Quality
,dependence,O
,.,O
Sentence: 1582,In,O
,cases,O
,of,O
,extraordinary,O
,crown,B-Quality
,displacement,I-Quality
,Ã¢â‚¬â€œ,O
,the,O
,crown,O
,projection,O
,did,O
,not,O
,include,O
,the,O
,stem,O
,base,O
,Ã¢â‚¬â€œ,O
,the,O
,distances,B-Quality
,to,O
,the,O
,proximal,O
,and,O
,distal,O
,edge,O
,of,O
,the,O
,crown,O
,were,O
,measured,O
,in,O
,all,O
,possible,O
,directions,O
,(,O
,if,O
,this,O
,was,O
,only,O
,possible,O
,for,O
,one,O
,direction,O
,",",O
,four,O
,crown,B-Quality
,radii,I-Quality
,were,O
,measured,O
,as,O
,follows,O
,:,O
,the,O
,distances,B-Quality
,to,O
,the,O
,proximal,O
,and,O
,distal,O
,edge,O
,of,O
,the,O
,crown,O
,were,O
,determined,O
,and,O
,",",O
,starting,O
,at,O
,the,O
,centre,O
,of,O
,this,O
,crown,B-Quality
,diameter,I-Quality
,",",O
,on,O
,the,O
,axis,O
,perpendicular,O
,to,O
,it,O
,.,O
Sentence: 1583,The,O
,number,O
,of,O
,species,B-Organism
,reported,O
,as,O
,introduced,O
,into,O
,Japanese,O
,waters,O
,was,O
,39,O
,.,O
Sentence: 1584,dimensionless,O
,real,O
,Elevation,B-Quality
,Elevation,B-Quality
,above,I-Quality
,sea,I-Quality
,level,I-Quality
,",",O
,altitude,B-Quality
,elevation,B-Quality
,(,O
,from,O
,interpolated,O
,raster,O
,),O
,;,O
,Datagroup,O
,description,O
,:,O
,Elevation,B-Quality
,above,I-Quality
,sea,I-Quality
,level,I-Quality
,.,O
Sentence: 1585,Ecological,O
,studies,O
,have,O
,shown,O
,positive,O
,impacts,O
,of,O
,liming,O
,on,O
,biodiversity,O
,;,O
,such,O
,as,O
,increased,O
,earthworm,O
,abundance,B-Quality
,that,O
,provides,O
,habitat,B-Environment
,for,O
,wading,O
,birds,O
,in,O
,upland,O
,grasslands,O
,.,O
Sentence: 1586,In,O
,a,O
,few,O
,cases,O
,",",O
,the,O
,leaves,O
,of,O
,endemic,B-Organism
,species,I-Organism
,(,O
,Centaurea,O
,haradjianii,O
,",",O
,Rumex,O
,gracilescens,O
,",",O
,and,O
,R.,O
,olympicus,O
,in,O
,Turkey,O
,),O
,were,O
,recorded,O
,.,O
Sentence: 1587,Species,B-Organism
,identification,O
,Aid,O
,Main,O
,Experiment,O
,;,O
,Pages,O
,"3,2,108",O
,),O
,.,O
Sentence: 1588,In,O
,addition,O
,",",O
,particular,O
,PNVs,O
,in,O
,which,O
,biodiversity,O
,protection,B-Phenomena
,and,O
,ecological,O
,functions,O
,are,O
,at,O
,risk,O
,due,O
,to,O
,human,O
,influences,O
,are,O
,revealed,O
,.,O
Sentence: 1589,Scientific,B-Quality
,plant,I-Quality
,species,I-Quality
,name,I-Quality
,(,O
,species,B-Organism
,),O
,",",O
,dimensionless,O
,species,B-Organism
,The,O
,scientific,B-Quality
,species,I-Quality
,fullnames,I-Quality
,are,O
,based,O
,on,O
,the,O
,``,O
,Flora,B-Organism
,of,O
,China,B-Location
,China,O
,identified,O
,by,O
,Teng,O
,Fang,O
,and,O
,verified,O
,by,O
,Helge,O
,Bruelheide,O
,(,O
,trees,B-Organism
